job_id,arrival_time_s,duration_s,gpu_count,gpu_type,preemptible
ph-application_1508364558011_45170,980136.0,106.0,1,any,False
ph-application_1508364558011_45210,980331.0,184.0,1,any,False
ph-application_1508364558011_45216,980358.0,180.0,1,any,False
ph-application_1508364558011_45217,980363.0,558.0,4,any,True
ph-application_1508364558011_45374,981328.0,223.0,1,any,False
ph-application_1508364558011_45431,985251.0,499.0,1,any,False
ph-application_1508364558011_45486,985658.0,581.0,1,any,False
ph-application_1508364558011_45494,985710.0,435.0,1,any,False
ph-application_1508364558011_45546,986194.0,1570.0,1,any,False
ph-application_1508364558011_45574,986504.0,2180.0,1,any,False
ph-application_1508364558011_45581,986588.0,1883.0,1,any,False
ph-application_1508364558011_45614,986797.0,1962.0,1,any,False
ph-application_1508364558011_45626,986910.0,1535.0,1,any,False
ph-application_1508364558011_45649,989064.0,65.0,1,any,False
ph-application_1508364558011_45659,990866.0,6043.0,1,any,False
ph-application_1508364558011_45712,998662.0,68.0,1,any,False
ph-application_1508364558011_45733,1000528.0,554.0,4,any,True
ph-application_1508364558011_45741,1001532.0,4231.0,1,any,False
ph-application_1508364558011_45775,1005600.0,10.0,2,any,False
ph-application_1508364558011_45778,1006462.0,44.0,1,any,False
ph-application_1508364558011_45831,1012463.0,64.0,1,any,False
ph-application_1508364558011_46093,1031138.0,60.0,1,any,False
ph-application_1508364558011_46168,1033245.0,39.0,4,any,False
ph-application_1508364558011_46181,1034063.0,44.0,1,any,False
ph-application_1508364558011_46186,1034426.0,17.0,8,any,False
ph-application_1508364558011_46191,1034664.0,65.0,1,any,False
ph-application_1508364558011_46214,1035864.0,65.0,1,any,False
ph-application_1508364558011_46241,1036946.0,35.0,1,any,False
ph-application_1508364558011_46269,1037697.0,28.0,8,any,False
ph-application_1508364558011_46364,1042579.0,492.0,8,any,False
ph-application_1508364558011_46396,1043997.0,920.0,1,any,False
ph-application_1508364558011_46466,1049663.0,27.0,1,any,False
ph-application_1508364558011_46488,1051339.0,27.0,8,any,False
ph-application_1508364558011_46540,1054507.0,34.0,1,any,False
ph-application_1508364558011_46615,1059924.0,38.0,1,any,False
ph-application_1508364558011_46637,1061147.0,43.0,1,any,False
