job_id,arrival_s,service_sec,gpu_count
536844#51676,3697483.0,438.0,8
536847#51679,3697647.0,26454.0,1
536850#51682,3698033.0,22683.0,8
536854#51685,3698249.0,627.0,8
536858#51689,3698510.0,162.0,8
536859#51690,3698784.0,39907.0,8
536864#51695,3699738.0,690.0,8
536865#51696,3699742.0,148.0,2
536866#51697,3699824.0,79.0,8
536868#51699,3699938.0,244.0,8
536872#51703,3700569.0,35935.0,2
536878#51709,3701511.0,1483.0,4
536879#51710,3701524.0,1013.0,4
536880#51711,3701545.0,1742.0,8
536882#51713,3701952.0,711.0,8
536883#51714,3702098.0,713.0,8
536885#51716,3702225.0,637.0,8
536886#51717,3702709.0,686.0,8
536887#51718,3703037.0,118892.0,8
536888#51719,3703210.0,172800.0,32
536889#51720,3703250.0,2.0,4
536890#51721,3703268.0,983.0,4
536891#51722,3703495.0,42087.0,4
536895#51726,3704359.0,35519.0,4
536897#51728,3704860.0,114202.0,4
536899#51730,3705225.0,598.0,8
536900#51731,3705837.0,244.0,8
536904#51734,3706202.0,125.0,8
536908#51738,3706650.0,62446.0,4
536909#51739,3707272.0,10.0,24
536915#51745,3707518.0,177.0,8
536917#51747,3707681.0,1918.0,32
536919#51749,3707696.0,1870.0,32
536920#51750,3707789.0,272.0,2
536922#51752,3708411.0,246.0,2
536923#51753,3708528.0,414.0,8
536924#51754,3708661.0,59.0,8
536925#51755,3708720.0,153.0,1
536927#51757,3709893.0,333.0,8
536986#51816,3732216.0,11504.0,8
536991#51821,3733394.0,48.0,1
536994#51824,3733697.0,65.0,8
536997#51827,3734613.0,26802.0,1
537006#51836,3735488.0,437.0,1
537007#51837,3735556.0,172800.0,8
537008#51838,3735602.0,144.0,1
537009#51839,3735690.0,124.0,4
537010#51840,3735895.0,132.0,1
537011#51841,3736034.0,144.0,1
537012#51842,3736163.0,115.0,8
537014#51844,3736357.0,113.0,8
537017#51847,3736552.0,110.0,8
537024#51854,3736687.0,374.0,4
537027#51856,3736843.0,89.0,8
537028#51857,3736874.0,3135.0,8
537030#51859,3736885.0,5.0,1
537031#51860,3736924.0,33201.0,4
537033#51862,3736994.0,138.0,8
537036#51864,3737157.0,93.0,8
537038#51866,3737350.0,101.0,8
537039#51867,3737552.0,75.0,8
537042#51870,3737627.0,37.0,8
537043#51871,3737667.0,186.0,8
537047#51875,3737730.0,152.0,8
537048#51876,3737827.0,22751.0,8
537053#51880,3737875.0,143.0,1
537054#51881,3737891.0,222.0,8
537056#51883,3738041.0,952.0,1
537058#51885,3738105.0,108.0,4
537061#51888,3738232.0,21.0,24
537063#51890,3738246.0,178.0,8
537064#51891,3738273.0,352.0,16
537066#51893,3738432.0,208.0,8
537069#51896,3738641.0,609.0,32
537070#51897,3738750.0,27820.0,1
537071#51898,3739056.0,921.0,2
537073#51900,3739312.0,217.0,1
537075#51902,3740145.0,73.0,8
537076#51903,3740349.0,22060.0,8
537079#51906,3740469.0,20.0,24
537081#51908,3740497.0,530.0,32
537082#51909,3740655.0,711.0,2
537083#51910,3740891.0,14.0,1
537085#51912,3741052.0,19.0,1
537088#51915,3741235.0,1110.0,4
537090#51917,3741465.0,20.0,1
537093#51920,3741551.0,209.0,8
537095#51922,3741629.0,818.0,2
537103#51928,3741776.0,706.0,8
537105#51930,3741805.0,695.0,16
537108#51932,3741940.0,172800.0,2
537111#51935,3742510.0,11.0,32
537112#51936,3742510.0,217.0,8
537113#51937,3742510.0,217.0,8
537114#51938,3742524.0,20136.0,2
537117#51941,3742682.0,64905.0,8
537118#51942,3742739.0,181.0,8
537120#51944,3742777.0,55427.0,8
537121#51945,3742829.0,798.0,2
537125#51949,3742934.0,273.0,32
537127#51951,3743129.0,360.0,8
537135#51959,3743476.0,8.0,1
537136#51960,3743495.0,187.0,8
537138#51962,3743498.0,278.0,16
537140#51964,3743601.0,172.0,8
537143#51967,3743682.0,175.0,8
537144#51968,3743725.0,2.0,1
537146#51970,3743754.0,73636.0,8
537147#51971,3743773.0,512.0,32
537148#51972,3743783.0,9.0,1
537154#51977,3744005.0,3.0,1
537157#51980,3744140.0,25.0,1
537158#51981,3744182.0,26973.0,16
537159#51982,3744245.0,4067.0,1
537160#51983,3744255.0,18.0,1
537163#51986,3744446.0,371.0,1
537166#51989,3744721.0,31.0,24
537169#51992,3744762.0,352.0,16
537172#51995,3744940.0,169.0,8
537178#52001,3745454.0,29.0,4
537183#52006,3745644.0,29.0,4
537184#52007,3745659.0,21.0,24
537185#52008,3745690.0,10.0,32
537196#52016,3746061.0,172800.0,8
537198#52018,3746085.0,132.0,4
537199#52019,3746102.0,124.0,24
537200#52020,3746183.0,100.0,1
537201#52021,3746233.0,210.0,8
537203#52023,3746236.0,207.0,16
537206#52026,3746454.0,168.0,8
537207#52027,3746497.0,34.0,4
537208#52028,3746617.0,131.0,4
537212#52032,3746700.0,4.0,4
537213#52033,3746762.0,199.0,8
537214#52034,3746762.0,187.0,8
537216#52036,3746863.0,4.0,4
537217#52037,3746923.0,14.0,4
537218#52038,3746950.0,194.0,8
537219#52039,3746961.0,102.0,8
537221#52041,3747055.0,25.0,4
537222#52042,3747063.0,114.0,4
537223#52043,3747119.0,1090.0,4
537224#52044,3747144.0,107.0,4
537226#52046,3747190.0,349.0,4
537227#52047,3747192.0,183.0,8
537228#52048,3747216.0,42.0,16
537232#52051,3747379.0,198.0,8
537233#52052,3747445.0,222.0,8
537234#52053,3747578.0,125.0,4
537235#52054,3747588.0,123.0,16
537236#52055,3747667.0,111.0,4
537240#52059,3747795.0,179.0,8
537243#52062,3747915.0,423.0,4
537244#52063,3747984.0,194.0,8
537247#52066,3748010.0,181.0,1
537249#52068,3748129.0,207.0,8
537250#52069,3748154.0,155.0,16
537251#52070,3748178.0,121.0,4
537252#52071,3748226.0,142.0,8
537257#52076,3748343.0,175.0,8
537259#52078,3748504.0,95.0,8
537260#52079,3748519.0,120.0,4
537261#52080,3748564.0,332.0,1
537264#52083,3748657.0,124.0,16
537265#52084,3748683.0,211.0,1
537266#52085,3748791.0,11.0,24
537267#52086,3748794.0,189.0,8
537268#52087,3748818.0,119.0,4
537269#52088,3748823.0,361.0,16
537270#52089,3748882.0,179.0,8
537272#52091,3748960.0,145.0,8
537274#52093,3748997.0,536.0,4
537275#52094,3749061.0,123.0,4
537276#52095,3749177.0,123.0,4
537279#52098,3749284.0,251.0,4
537280#52099,3749332.0,178.0,32
537283#52102,3749652.0,173.0,1
537285#52104,3749696.0,31.0,16
537286#52105,3749700.0,6480.0,4
537287#52106,3749731.0,439.0,32
537289#52108,3749762.0,530.0,16
537290#52109,3749814.0,686.0,1
537291#52110,3749895.0,58369.0,4
537293#52112,3750093.0,40110.0,8
537295#52114,3750170.0,140.0,8
537296#52115,3750255.0,39773.0,8
537298#52117,3750349.0,243.0,1
537302#52121,3750486.0,123.0,16
537304#52123,3750607.0,1212.0,1
537305#52124,3750619.0,10.0,32
537306#52125,3750627.0,335.0,32
537310#52129,3750966.0,40.0,8
537311#52130,3750996.0,433.0,8
537313#52132,3751170.0,40.0,8
537315#52134,3751221.0,20.0,32
537316#52135,3751235.0,193.0,8
537317#52136,3751235.0,197.0,8
537318#52137,3751262.0,176.0,16
537324#52142,3751449.0,198.0,8
537325#52143,3751449.0,201.0,8
537329#52147,3751674.0,238.0,8
537332#52150,3751740.0,144.0,8
537333#52151,3751825.0,2408.0,1
537336#52154,3751926.0,199.0,8
537338#52156,3751931.0,256.0,16
537341#52159,3752150.0,187.0,8
537344#52162,3752220.0,68758.0,8
537348#52166,3752356.0,206.0,16
537351#52169,3752530.0,66.0,1
537353#52171,3752576.0,188.0,8
537355#52173,3752603.0,176.0,16
537357#52175,3752620.0,99.0,1
537358#52176,3752673.0,50.0,1
537359#52177,3752771.0,348.0,1
537360#52178,3752790.0,4516.0,32
537365#52183,3753204.0,172800.0,1
537376#52190,3753488.0,60.0,1
537378#52192,3753558.0,172800.0,1
537379#52193,3753604.0,147.0,1
537380#52194,3753629.0,1.0,1
537389#52203,3754048.0,5.0,1
537390#52204,3754081.0,345.0,1
537394#52208,3754551.0,209.0,8
537395#52209,3754565.0,64.0,1
537396#52210,3754672.0,419.0,1
537398#52212,3754700.0,25.0,1
537402#52216,3754808.0,9221.0,2
537409#52223,3754961.0,36931.0,1
537411#52225,3755129.0,47.0,1
537412#52226,3755141.0,21.0,8
537415#52228,3755233.0,736.0,8
537416#52229,3755371.0,13031.0,4
537421#52234,3755520.0,40.0,1
537424#52237,3755658.0,2.0,1
537425#52238,3755680.0,2.0,1
537428#52241,3755844.0,377.0,1
537429#52242,3755913.0,8.0,1
537430#52243,3756013.0,535.0,8
537432#52245,3756220.0,65931.0,4
537434#52247,3756244.0,172800.0,2
537437#52250,3756568.0,887.0,1
537445#52257,3756819.0,7.0,1
537446#52258,3757011.0,296.0,1
537447#52259,3757306.0,212.0,8
537448#52260,3757323.0,1328.0,1
537450#52262,3757343.0,1440.0,1
537452#52264,3757519.0,218.0,8
537453#52265,3757531.0,174.0,1
537454#52266,3757605.0,126.0,8
537455#52267,3757640.0,1007.0,1
537457#52269,3757741.0,177.0,1
537458#52270,3757742.0,1020.0,8
537463#52275,3758651.0,1296.0,1
537464#52276,3758784.0,85.0,1
537467#52279,3758999.0,200.0,8
537469#52281,3759052.0,4.0,1
537470#52282,3759108.0,2.0,1
537473#52283,3759131.0,2042.0,8
537480#52290,3759241.0,3.0,1
537482#52292,3759366.0,3.0,1
537483#52293,3759409.0,248.0,8
537487#52297,3759651.0,262.0,8
537488#52298,3759657.0,2129.0,32
537489#52299,3759715.0,57823.0,4
537490#52300,3759723.0,19.0,1
537491#52301,3759734.0,114.0,4
537497#52307,3759890.0,456.0,24
537498#52308,3759947.0,1292.0,1
537500#52310,3759993.0,2.0,1
537502#52312,3760069.0,140.0,8
537503#52313,3760114.0,71223.0,8
537505#52315,3760188.0,17.0,1
537506#52316,3760210.0,128.0,4
537509#52319,3760355.0,102.0,8
537517#52327,3760642.0,519.0,56
537520#52329,3760752.0,57669.0,16
537521#52330,3760778.0,85.0,8
537522#52331,3760800.0,20.0,1
537523#52332,3760937.0,156.0,1
537524#52333,3760943.0,211.0,32
537529#52338,3761172.0,62.0,24
537530#52339,3761232.0,172800.0,56
537539#52348,3761735.0,154.0,1
537540#52349,3761787.0,172800.0,2
537541#52350,3761791.0,110.0,4
537546#52355,3761930.0,211.0,8
537547#52356,3761947.0,2951.0,8
537552#52361,3762148.0,201.0,8
537553#52362,3762152.0,10.0,56
537554#52363,3762152.0,725.0,8
537555#52364,3762167.0,5.0,1
537556#52365,3762177.0,148.0,1
537562#52371,3762476.0,270.0,8
537566#52374,3762727.0,1885.0,2
537569#52377,3762810.0,1636.0,2
537570#52378,3762834.0,6.0,1
537573#52381,3762910.0,223.0,8
537574#52382,3762938.0,42.0,48
537575#52383,3762975.0,557.0,32
537576#52384,3762990.0,382.0,24
537580#52388,3763142.0,229.0,8
537581#52389,3763152.0,416.0,8
537582#52390,3763165.0,140.0,1
537584#52392,3763367.0,172.0,1
537586#52394,3763524.0,1430.0,1
537591#52397,3763584.0,13371.0,8
537598#52404,3763896.0,11.0,56
537600#52406,3763927.0,268.0,24
537601#52407,3763978.0,1291.0,1
537603#52409,3764016.0,178.0,8
537606#52412,3764195.0,329.0,32
537607#52413,3764236.0,172800.0,1
537608#52414,3764248.0,172800.0,1
537614#52420,3764513.0,1155.0,2
537616#52422,3764545.0,31.0,48
537622#52428,3764689.0,10.0,56
537623#52429,3764693.0,729.0,8
537626#52432,3764719.0,63.0,48
537627#52433,3764731.0,172800.0,1
537629#52435,3764781.0,30400.0,2
537631#52437,3764792.0,198.0,48
537633#52439,3764955.0,1413.0,1
537639#52445,3765197.0,31.0,48
537640#52446,3765224.0,139.0,1
537641#52447,3765234.0,175.0,8
537642#52448,3765238.0,195.0,48
537649#52455,3765445.0,272.0,8
537652#52458,3765706.0,172800.0,1
537653#52459,3765727.0,198.0,8
537656#52462,3765761.0,179.0,8
537660#52465,3765925.0,250.0,32
537661#52466,3765936.0,249.0,24
537662#52467,3765951.0,186.0,8
537665#52469,3766138.0,139.0,4
537667#52471,3766195.0,42.0,48
537671#52475,3766294.0,187.0,8
537672#52476,3766320.0,167.0,48
537673#52477,3766368.0,1395.0,1
537674#52478,3766444.0,17.0,2
537675#52479,3766468.0,172800.0,2
537676#52480,3766473.0,213.0,8
537677#52481,3766487.0,183.0,8
537679#52483,3766542.0,1285.0,1
537683#52487,3766704.0,114.0,24
537687#52490,3766869.0,343.0,24
537688#52491,3767035.0,106.0,8
537690#52493,3767207.0,30.0,4
537693#52496,3767250.0,192.0,8
537696#52499,3767442.0,167.0,8
537697#52500,3767460.0,178.0,8
537698#52501,3767610.0,115.0,4
537700#52503,3767656.0,73.0,24
537703#52506,3767763.0,1413.0,1
537705#52508,3767946.0,192.0,8
537706#52509,3767996.0,64.0,4
537707#52510,3768010.0,51.0,48
537708#52511,3768072.0,10.0,56
537711#52514,3768138.0,114.0,4
537712#52515,3768268.0,10.0,56
537713#52516,3768269.0,175.0,8
537716#52519,3768434.0,64959.0,4
537719#52522,3768620.0,10.0,56
537720#52523,3768624.0,207.0,8
537722#52525,3768665.0,106.0,4
537724#52527,3768789.0,334.0,32
537725#52528,3768816.0,322.0,24
537726#52529,3768838.0,189.0,8
537729#52532,3769148.0,21.0,48
537730#52533,3769174.0,204.0,8
537732#52535,3769179.0,21.0,56
537734#52537,3769221.0,271.0,24
537736#52539,3769485.0,79.0,8
537737#52540,3769502.0,63.0,48
537743#52546,3769731.0,208.0,8
537747#52549,3769814.0,41.0,48
537748#52550,3769843.0,3872.0,1
537750#52552,3769865.0,197.0,48
537751#52553,3769941.0,206.0,8
537753#52555,3770072.0,10.0,56
537755#52557,3770103.0,166.0,48
537758#52560,3770279.0,10.0,48
537759#52561,3770299.0,11.0,56
537760#52562,3770306.0,216.0,8
537761#52563,3770331.0,197.0,48
537764#52566,3770542.0,198.0,8
537766#52568,3770569.0,157.0,48
537769#52571,3770713.0,1194.0,1
537773#52575,3770765.0,195.0,8
537774#52576,3770767.0,62.0,48
537775#52577,3770840.0,10.0,56
537777#52579,3770871.0,94.0,48
537778#52580,3770955.0,71.0,1
537779#52581,3770976.0,224.0,8
537782#52583,3771072.0,97.0,1
537783#52584,3771082.0,193.0,8
537784#52585,3771165.0,2422.0,1
537785#52586,3771165.0,2422.0,1
537788#52589,3771165.0,2422.0,1
537790#52591,3771165.0,2422.0,1
537795#52596,3771275.0,113.0,4
537802#52603,3771628.0,302.0,56
537807#52608,3771940.0,10.0,64
537810#52611,3772281.0,37.0,8
537811#52612,3772292.0,31.0,56
537814#52615,3772333.0,436.0,32
537816#52617,3772767.0,102.0,8
537817#52618,3772779.0,93.0,56
537819#52620,3772884.0,332.0,32
537824#52625,3773245.0,21.0,56
537825#52626,3773251.0,1413.0,1
537827#52628,3773276.0,239.0,56
537829#52630,3773525.0,11.0,64
537831#52632,3773557.0,187.0,56
537833#52633,3773752.0,200.0,8
537836#52635,3773844.0,109.0,1
537837#52636,3773854.0,601.0,4
537842#52640,3774078.0,597.0,4
537845#52643,3774210.0,202.0,8
537853#52651,3774694.0,195.0,8
537854#52652,3774696.0,197.0,56
537855#52653,3774705.0,1271.0,1
537857#52655,3775078.0,186.0,1
537858#52656,3775122.0,172800.0,32
537861#52659,3775977.0,1485.0,1
537870#52666,3777291.0,129465.0,2
537871#52667,3777463.0,1328.0,1
537874#52670,3778692.0,223.0,8
537876#52672,3779010.0,624.0,8
537880#52675,3780174.0,1324.0,1
537881#52676,3780298.0,2652.0,1
537882#52677,3781499.0,1239.0,1
537883#52678,3782192.0,27496.0,32
537885#52680,3783689.0,6.0,1
537886#52681,3783720.0,156.0,1
537890#52685,3784752.0,1428.0,1
537892#52687,3785101.0,96.0,1
537900#52694,3788914.0,85.0,8
537902#52696,3789483.0,1555.0,1
537905#52699,3790064.0,103.0,4
537907#52701,3791177.0,659.0,8
537909#52703,3792465.0,2315.0,1
537910#52704,3792465.0,2315.0,1
537911#52705,3792465.0,2315.0,1
537915#52709,3792465.0,2315.0,1
537927#52721,3798636.0,172800.0,1
540183#53580,3810573.0,2339.0,1
540185#53582,3810573.0,2339.0,1
540186#53583,3810573.0,2339.0,1
540187#53584,3810573.0,2339.0,1
540188#53585,3810573.0,2339.0,1
540189#53586,3810573.0,2339.0,1
540190#53587,3810573.0,2339.0,1
540192#53589,3812935.0,2306.0,1
540193#53590,3812935.0,2306.0,1
540194#53591,3812935.0,2306.0,1
540195#53592,3812935.0,2306.0,1
540196#53593,3812935.0,2306.0,1
540198#53595,3812935.0,2306.0,1
540201#53598,3818812.0,161.0,8
540202#53599,3818996.0,105.0,8
540203#53600,3819108.0,122.0,8
540207#53604,3819423.0,5726.0,1
540208#53605,3819424.0,5724.0,1
540212#53609,3819424.0,5724.0,1
540213#53610,3819613.0,294.0,1
540214#53611,3820048.0,437.0,1
540215#53612,3820685.0,1.0,2
540216#53613,3820689.0,125.0,2
540217#53614,3820901.0,103.0,8
540218#53615,3820984.0,1.0,2
540219#53616,3820990.0,1.0,2
540221#53618,3820996.0,83368.0,16
540223#53619,3821038.0,94.0,2
540225#53621,3821137.0,92.0,16
540226#53622,3821196.0,172800.0,2
540227#53623,3821342.0,328.0,16
540228#53624,3821703.0,80.0,16
540230#53626,3822408.0,106473.0,16
540231#53627,3822600.0,392.0,1
540232#53628,3822907.0,582.0,8
540237#53633,3825162.0,5740.0,1
540238#53634,3825162.0,5861.0,1
540249#53643,3828951.0,126656.0,4
540252#53646,3829219.0,749.0,8
540261#53653,3833231.0,94688.0,8
540262#53654,3833731.0,130.0,1
540263#53655,3833887.0,133.0,1
540267#53658,3838013.0,172800.0,8
540270#53661,3840418.0,12858.0,2
540271#53662,3840806.0,91.0,1
540272#53663,3840942.0,172800.0,32
540276#53667,3841197.0,177.0,24
540278#53669,3841373.0,1966.0,32
540282#53673,3841679.0,110.0,1
540285#53676,3842345.0,306.0,8
540286#53677,3842406.0,87.0,1
540287#53678,3842808.0,112174.0,16
540288#53679,3842960.0,89.0,1
540289#53680,3843039.0,80.0,1
540290#53681,3843309.0,74.0,1
540292#53683,3844993.0,6.0,1
540293#53684,3845021.0,3.0,1
540295#53686,3846789.0,61.0,1
540296#53687,3846861.0,38.0,1
540297#53688,3846902.0,2136.0,1
540856#54020,3849938.0,132.0,1
540858#54022,3850159.0,6.0,1
540859#54023,3850173.0,132.0,1
540860#54024,3850195.0,154.0,1
541021#54121,3850625.0,79786.0,24
541282#54277,3851304.0,159.0,4
541360#54325,3851500.0,169478.0,4
541445#54376,3851724.0,149.0,1
541507#54413,3851883.0,172800.0,2
541514#54417,3851896.0,172800.0,2
541719#54547,3852444.0,172.0,1
541832#54619,3852821.0,233.0,1
541835#54622,3853494.0,75.0,1
541836#54623,3853634.0,164.0,1
541837#54624,3853703.0,277.0,1
541842#54628,3853933.0,77.0,1
541895#54657,3854068.0,203.0,1
541933#54678,3854191.0,130.0,1
541935#54680,3854309.0,88.0,1
541953#54693,3854783.0,117.0,1
542037#54738,3854995.0,143.0,1
542171#54812,3855342.0,16.0,1
542499#55009,3856222.0,181.0,1
542669#55114,3856665.0,129.0,1
542694#55131,3856728.0,319.0,1
542881#55246,3857464.0,1743.0,1
543064#55354,3857939.0,242.0,8
543114#55385,3858071.0,4680.0,4
543135#55401,3858417.0,241.0,8
543136#55402,3858585.0,124.0,8
543137#55403,3858633.0,219.0,1
543138#55404,3858714.0,763.0,8
543139#55405,3858821.0,179.0,8
543140#55406,3858938.0,328.0,1
543141#55407,3859124.0,721.0,8
543142#55408,3859191.0,105356.0,1
543143#55409,3859222.0,767.0,4
543144#55410,3859300.0,342.0,1
543145#55411,3859319.0,177.0,8
543147#55413,3859671.0,336.0,1
543148#55414,3859701.0,220.0,8
543149#55415,3859990.0,81.0,4
543152#55418,3860374.0,191.0,8
543153#55419,3860465.0,55963.0,16
543155#55421,3861078.0,188.0,8
543156#55422,3861437.0,231.0,8
543157#55423,3861730.0,177.0,8
543158#55424,3861756.0,101.0,8
543160#55426,3862023.0,2301.0,1
543163#55429,3862023.0,2301.0,1
543169#55435,3862253.0,55.0,8
543171#55437,3862757.0,765.0,4
543177#55443,3863625.0,48516.0,4
543181#55447,3864324.0,2302.0,1
543182#55448,3864324.0,2302.0,1
543183#55449,3864324.0,2302.0,1
543187#55453,3864582.0,534.0,7
543189#55455,3865753.0,1925.0,1
543190#55456,3865862.0,167629.0,7
543192#55458,3866157.0,165.0,7
543194#55460,3867482.0,172800.0,7
543195#55461,3867556.0,210.0,8
543197#55463,3868623.0,550.0,16
543198#55464,3868689.0,172800.0,32
543199#55465,3868689.0,87080.0,32
543200#55466,3868689.0,172800.0,32
543204#55467,3869219.0,546.0,16
543207#55469,3869551.0,95508.0,8
543208#55470,3869667.0,81118.0,8
543209#55471,3869706.0,88707.0,8
543210#55472,3869856.0,547.0,8
543211#55473,3870310.0,4834.0,8
543212#55474,3870336.0,337.0,1
543215#55477,3872434.0,105.0,1
543218#55479,3873186.0,104.0,1
543219#55480,3873343.0,18826.0,24
543221#55482,3874606.0,89.0,1
543226#55487,3875666.0,233.0,1
543229#55490,3876369.0,254.0,1
543231#55491,3876427.0,35787.0,4
543233#55493,3877286.0,132.0,1
543236#55496,3893130.0,84.0,1
543237#55497,3893367.0,253.0,1
543238#55498,3893636.0,17.0,1
543240#55500,3893774.0,173.0,1
543241#55501,3894091.0,2288.0,1
543243#55503,3894091.0,2288.0,1
543244#55504,3894091.0,2288.0,1
543245#55505,3894091.0,2288.0,1
543247#55507,3894091.0,2288.0,1
543248#55508,3894091.0,2288.0,1
543250#55510,3896379.0,2319.0,1
543252#55512,3896379.0,2319.0,1
543253#55513,3896379.0,2319.0,1
543254#55514,3896379.0,2319.0,1
543259#55519,3899030.0,5944.0,1
543260#55520,3899030.0,5837.0,1
543263#55523,3899030.0,5917.0,1
543264#55524,3899030.0,5940.0,1
543265#55525,3899030.0,5899.0,1
543267#55527,3903675.0,2260.0,1
543268#55528,3903675.0,2265.0,1
543272#55532,3903675.0,2227.0,1
543273#55533,3903675.0,2226.0,1
543274#55534,3903675.0,2346.0,1
543278#55538,3904947.0,5939.0,1
543279#55539,3904947.0,5836.0,1
543283#55543,3904994.0,5488.0,1
543284#55544,3905044.0,463.0,8
543285#55545,3905268.0,298.0,1
543286#55546,3905526.0,226.0,8
543287#55547,3905762.0,332.0,8
543288#55548,3905880.0,139.0,8
543290#55550,3907030.0,938.0,8
543293#55553,3907201.0,2260.0,1
543294#55554,3907201.0,2115.0,1
543295#55555,3907202.0,2146.0,1
543296#55556,3907219.0,2151.0,1
543298#55558,3907223.0,2140.0,1
543299#55559,3907329.0,105.0,8
543301#55561,3907579.0,121.0,8
543302#55562,3907989.0,9297.0,1
543304#55564,3908505.0,126.0,8
543306#55566,3908651.0,205.0,8
543307#55567,3908672.0,71.0,4
543308#55568,3908751.0,19829.0,1
543309#55569,3908832.0,19651.0,1
543310#55570,3908850.0,104.0,8
543313#55573,3909257.0,328.0,8
543314#55574,3909258.0,429.0,8
543316#55575,3909485.0,2139.0,1
543317#55576,3909520.0,108.0,8
543319#55577,3909543.0,23275.0,1
543320#55578,3909765.0,543.0,8
543321#55579,3909833.0,161.0,16
543322#55580,3909944.0,73420.0,8
543323#55581,3910010.0,61742.0,16
543324#55582,3910331.0,93.0,8
543325#55583,3910435.0,122.0,8
543326#55584,3910576.0,126.0,8
543327#55585,3911066.0,118.0,8
543328#55586,3911243.0,116.0,8
543332#55590,3911890.0,178.0,8
543333#55591,3912092.0,103.0,8
543337#55595,3912220.0,22909.0,4
543338#55596,3912362.0,126.0,8
543340#55598,3912788.0,623.0,4
543342#55600,3913738.0,286.0,1
543346#55604,3914094.0,152.0,8
543350#55608,3914580.0,114.0,8
543351#55609,3914805.0,128.0,8
543353#55611,3915085.0,117.0,8
543357#55615,3915954.0,110.0,8
543358#55616,3916068.0,156.0,8
543361#55619,3916099.0,259.0,8
543363#55621,3916600.0,226.0,8
543365#55623,3916826.0,223.0,2
543367#55625,3917052.0,42.0,8
543368#55626,3917094.0,133.0,1
543369#55627,3917151.0,51.0,4
543371#55629,3917305.0,60.0,8
543372#55630,3917537.0,43.0,8
543375#55633,3917915.0,5.0,2
543376#55634,3917989.0,1486.0,1
543379#55637,3918063.0,42.0,8
543381#55639,3918249.0,21412.0,2
543382#55640,3918361.0,2.0,1
543383#55641,3918396.0,93.0,8
543387#55645,3918652.0,535.0,8
543389#55647,3919227.0,2377.0,1
543392#55650,3919227.0,2377.0,1
543393#55651,3919227.0,2377.0,1
543396#55654,3919227.0,2377.0,1
543401#55659,3920126.0,93.0,4
543404#55662,3920458.0,467.0,1
543405#55663,3920587.0,23197.0,4
543406#55664,3920858.0,40.0,8
543407#55665,3920867.0,44.0,8
543409#55667,3920934.0,47.0,8
543413#55671,3921071.0,52.0,8
543414#55672,3921123.0,2083.0,1
543415#55673,3921137.0,1985.0,1
543418#55675,3921193.0,1414.0,1
543422#55677,3921274.0,1609.0,1
543424#55679,3921383.0,578.0,8
543427#55682,3921529.0,489.0,8
543428#55683,3921619.0,2325.0,1
543429#55684,3921619.0,2325.0,1
543434#55689,3921619.0,2325.0,1
543436#55691,3922134.0,516.0,8
543437#55692,3922204.0,461.0,8
543438#55693,3922266.0,510.0,8
543441#55696,3922491.0,200.0,8
543442#55697,3922603.0,1602.0,1
543444#55699,3922782.0,35.0,8
543445#55700,3922820.0,11.0,8
543448#55703,3922945.0,577.0,8
543450#55705,3923052.0,102.0,8
543451#55706,3923157.0,83.0,8
543455#55710,3923336.0,2112.0,1
543456#55711,3923343.0,2133.0,1
543458#55713,3923361.0,2091.0,1
543462#55717,3923458.0,2020.0,1
543463#55718,3923565.0,126.0,8
543464#55719,3923673.0,154.0,8
543468#55723,3924187.0,130.0,1
543471#55726,3924346.0,6059.0,1
543472#55727,3924346.0,5990.0,1
543475#55730,3924346.0,6020.0,1
543477#55732,3924346.0,6010.0,1
543480#55735,3924459.0,101641.0,16
543482#55736,3924836.0,172800.0,16
543483#55737,3925117.0,129249.0,1
543485#55739,3925140.0,129886.0,1
543487#55741,3925655.0,54.0,1
543489#55743,3925802.0,1597.0,1
543493#55747,3925863.0,238.0,1
543498#55748,3926098.0,69.0,8
543500#55750,3926132.0,36123.0,1
543503#55753,3926489.0,311.0,8
543506#55756,3927397.0,57.0,8
543507#55757,3927454.0,45.0,8
543508#55758,3927500.0,87.0,8
543511#55761,3927637.0,50.0,8
543512#55762,3927713.0,95.0,8
543514#55764,3927979.0,121.0,8
543515#55765,3928128.0,139.0,1
543518#55768,3928370.0,42.0,8
543521#55771,3928498.0,6.0,8
543524#55774,3928857.0,100.0,8
543525#55775,3929016.0,406.0,8
543526#55776,3929127.0,142.0,8
543528#55778,3929204.0,154.0,1
543532#55782,3929453.0,279.0,8
543535#55784,3929588.0,138.0,8
543545#55793,3930248.0,5778.0,1
543548#55796,3930364.0,5892.0,1
543551#55799,3930403.0,5882.0,1
543552#55800,3930407.0,5862.0,1
543556#55804,3930862.0,105.0,8
543559#55807,3930931.0,410.0,1
543560#55808,3931049.0,88.0,4
543561#55809,3931254.0,6.0,1
543562#55810,3931307.0,65086.0,4
543565#55813,3931525.0,71768.0,4
543566#55814,3932514.0,10.0,16
543575#55822,3933648.0,579.0,1
543576#55823,3933662.0,565.0,1
543580#55825,3933914.0,2188.0,1
543581#55826,3933966.0,2188.0,1
543583#55828,3934028.0,2178.0,1
543584#55829,3934050.0,2232.0,1
543588#55833,3934571.0,102.0,1
543593#55834,3934814.0,171.0,1
543602#55843,3935336.0,130.0,16
543608#55849,3936069.0,335.0,8
543609#55850,3936098.0,124.0,1
543610#55851,3936115.0,103.0,1
